"word","accept","user_ask","user_check"
"INERT","1","0","0"
"INESSENTIELL","1","0","0"
"INEXAKT","1","0","0"
"INEXISTENT","1","0","0"
"INEXISTENZ","1","0","0"
"INEXPLOSIBEL","1","0","0"
"INFALLIBEL","1","0","0"
"INFALLIBILISMUS","1","0","0"
"INFALLIBILIST","1","0","0"
"INFALLIBILITAET","1","0","0"
"INFAM","1","0","0"
"INFAMIE","1","0","0"
"INFAMIEREN","1","0","0"
"INFANT","1","0","0"
"INFANTERIE","1","0","0"
"INFANTERIEWAFFE","1","0","0"
"INFANTERIST","1","0","0"
"INFANTERISTISCH","1","0","0"
"INFANTIL","1","0","0"
"INFANTILISMUS","1","0","0"
"INFANTILITAET","1","0","0"
"INFANTIN","1","0","0"
"INFARKT","1","0","0"
"INFAUST","1","0","0"
"INFEKT","1","0","0"
"INFEKTION","1","0","0"
"INFEKTIONEN","1","0","0"
"INFEKTIONSHERD","1","0","0"
"INFEKTIONSRATE","1","0","0"
"INFEKTIOES","1","0","0"
"INFEKTIOESER","1","0","0"
"INFEL","1","0","0"
"INFERIOR","1","0","0"
"INFERIORITAET","1","0","0"
"INFERNAL","1","0","0"
"INFERNALISCH","1","0","0"
"INFERNALITAET","1","0","0"
"INFERNO","1","0","0"
"INFERTIL","1","0","0"
"INFERTILITAET","1","0","0"
"INFIBULATION","1","0","0"
"INFIGHTING","1","0","0"
"INFILTRAT","1","0","0"
"INFILTRATION","1","0","0"
"INFILTRIEREN","1","0","0"
"INFINIT","1","0","0"
"INFINITAET","1","0","0"
"INFINITESIMAL","1","0","0"
"INFINITIV","1","0","0"
"INFINITIVUS","1","0","0"
"INFINITUM","1","0","0"
"INFIX","1","0","0"
"INFIZIEREN","1","0","0"
"INFIZIERT","1","0","0"
"INFIZIERTEN","1","0","0"
"INFIZIERUNG","1","0","0"
"INFLAMMABEL","1","0","0"
"INFLAMMATION","1","0","0"
"INFLAMMIEREN","1","0","0"
"INFLATION","1","0","0"
"INFLATIONAER","1","0","0"
"INFLATIONIST","1","0","0"
"INFLATIONSABBAU","1","0","0"
"INFLATIONSRATE","1","0","0"
"INFLATORISCH","1","0","0"
"INFLEXIBEL","1","0","0"
"INFLEXIBILE","1","0","0"
"INFLEXIBILITAET","1","0","0"
"INFLEXION","1","0","0"
"INFLORESZENZ","1","0","0"
"INFLUENZ","1","0","0"
"INFLUENZA","1","0","0"
"INFOLGE","1","0","0"
"INFOLGEDESSEN","1","0","0"
"INFORM","1","0","0"
"INFORMAND","1","0","0"
"INFORMANT","1","0","0"
"INFORMATIK","1","0","0"
"INFORMATIKER","1","0","0"
"INFORMATIKERN","1","0","0"
"INFORMATIKERS","1","0","0"
"INFORMATION","1","0","0"
"INFORMATIONELLE","1","0","0"
"INFORMATIONEN","1","0","0"
"INFORMATIV","1","0","0"
"INFORMATIVUM","1","0","0"
"INFORMATOR","1","0","0"
"INFORMATORISCH","1","0","0"
"INFORMEL","1","0","0"
"INFORMELL","1","0","0"
"INFORMIEREN","1","0","0"
"INFORMIEREND","1","0","0"
"INFORMIERT","1","0","0"
"INFORMITAET","1","0","0"
"INFRAGRILL","1","0","0"
"INFRAKTION","1","0","0"
"INFRAROT","1","0","0"
"INFRAROTFILM","1","0","0"
"INFRAROTMELDER","1","0","0"
"INFRASCHALL","1","0","0"
"INFRASTRUKTUR","1","0","0"
"INFRATEST","1","0","0"
"INFUL","1","0","0"
"INFULIEREN","1","0","0"
"INFULIERT","1","0","0"
"INFUNDIEREN","1","0","0"
"INFUS","1","0","0"
"INFUSION","1","0","0"
"INFUSIONSTROPF","1","0","0"
"INFUSORIENERDE","1","0","0"
"INFUSUM","1","0","0"
"INGANGHALTUNG","1","0","0"
"INGANGSETZUNG","1","0","0"
"INGENERIERT","1","0","0"
"INGENIEUR","1","0","0"
"INGENIEURBAU","1","0","0"
"INGENIEURBUERO","1","0","0"
"INGENIEURE","1","0","0"
"INGENIEUREN","1","0","0"
"INGENIEURSCHULE","1","0","0"
"INGENIOSITAET","1","0","0"
"INGENIOES","1","0","0"
"INGENIUM","1","0","0"
"INGENUITAET","1","0","0"
"INGER","1","0","0"
"INGERENZ","1","0","0"
"INGERIEREN","1","0","0"
"INGESINDE","1","0","0"
"INGESTION","1","0","0"
"INGEZUECHTET","1","0","0"
"INGLEICHEN","1","0","0"
"INGOT","1","0","0"
"INGOTEISEN","1","0","0"
"INGRAINPAPIER","1","0","0"
"INGREDIENS","1","0","0"
"INGREDIENZ","1","0","0"
"INGRESS","1","0","0"
"INGRESSION","1","0","0"
"INGRESSIV","1","0","0"
"INGRIMM","1","0","0"
"INGRIMMIG","1","0","0"
"INGUINAL","1","0","0"
"INGUINALBRUCH","1","0","0"
"INGUINALGEGEND","1","0","0"
"INGUSCHEN","1","0","0"
"INGWAEONE","1","0","0"
"INGWAEONISCH","1","0","0"
"INGWAEONISMUS","1","0","0"
"INGWER","1","0","0"
"INGWERGEWAECHS","1","0","0"
"INGWEROEL","1","0","0"
"INGWERSTAEBCHEN","1","0","0"
"INHABER","1","0","0"
"INHABERAKTIE","1","0","0"
"INHABERIN","1","0","0"
"INHABERPAPIER","1","0","0"
"INHABERZEICHEN","1","0","0"
"INHABILITAET","1","0","0"
"INHAFTIEREN","1","0","0"
"INHAFTIERTE","1","0","0"
"INHAFTIERUNG","1","0","0"
"INHALATION","1","0","0"
"INHALATORIUM","1","0","0"
"INHALIEREN","1","0","0"
"INHALT","1","0","0"
"INHALTE","1","0","0"
"INHALTLICH","1","0","0"
"INHALTSANALYSE","1","0","0"
"INHALTSANGABE","1","0","0"
"INHALTSGLEICH","1","0","0"
"INHALTSLEER","1","0","0"
"INHALTSLOS","1","0","0"
"INHALTSSCHWER","1","0","0"
"INHALTSSTOFFE","1","0","0"
"INHALTSVOLL","1","0","0"
"INHAERENT","1","0","0"
"INHAERENZ","1","0","0"
"INHAERIEREN","1","0","0"
"INHIBIEREN","1","0","0"
"INHIBINE","1","0","0"
"INHIBITION","1","0","0"
"INHIBITORIALIEN","1","0","0"
"INHIBITORIEN","1","0","0"
"INHOMOGEN","1","0","0"
"INHOMOGENITAET","1","0","0"
"INHUMAN","1","0","0"
"INHUMANITAET","1","0","0"
"INIQUITAET","1","0","0"
"INITIAL","1","0","0"
"INITIALE","1","0","0"
"INITIALISIERE","1","0","0"
"INITIALISIEREN","1","0","0"
"INITIALISIEREND","1","0","0"
"INITIALISIERT","1","0","0"
"INITIALISIERUNG","1","0","0"
"INITIALZUENDUNG","1","0","0"
"INITIANT","1","0","0"
"INITIATION","1","0","0"
"INITIATIV","1","0","0"
"INITIATIVANTRAG","1","0","0"
"INITIATIVE","1","0","0"
"INITIATIVRECHT","1","0","0"
"INITIATOR","1","0","0"
"INITIATORISCH","1","0","0"
"INITIEN","1","0","0"
"INITIIEREN","1","0","0"
"INITIIERUNG","1","0","0"
"INJEKTION","1","0","0"
"INJEKTIONEN","1","0","0"
"INJEKTOR","1","0","0"
"INJIZIEREN","1","0","0"
"INJIZIERT","1","0","0"
"INJUNGIEREN","1","0","0"
"INJUNKTION","1","0","0"
"INJURIANT","1","0","0"
"INJURIAT","1","0","0"
"INJURIE","1","0","0"
"INJURIENPROZESS","1","0","0"
"INJURIEREN","1","0","0"
"INJURIOES","1","0","0"
"INKA","1","0","0"
"INKABEIN","1","0","0"
"INKALKULABEL","1","0","0"
"INKAPABEL","1","0","0"
"INKAPAZITAET","1","0","0"
"INKARDINATION","1","0","0"
"INKAREICH","1","0","0"
"INKARNATION","1","0","0"
"INKARNATIONEN","1","0","0"
"INKARNATKLEE","1","0","0"
"INKARNATROT","1","0","0"
"INKARNIERT","1","0","0"
"INKARZERATION","1","0","0"
"INKARZERIEREN","1","0","0"
"INKASSANT","1","0","0"
"INKASSO","1","0","0"
"INKASSOBUERO","1","0","0"
"INKASSODIENSTE","1","0","0"
"INKASSOWECHSEL","1","0","0"
"INKAUFNAHME","1","0","0"
"INKLINATION","1","0","0"
"INKLINIEREN","1","0","0"
"INKLUSE","1","0","0"
"INKLUSION","1","0","0"
"INKLUSIVE","1","0","0"
"INKLUSUM","1","0","0"
"INKOHAERENT","1","0","0"
"INKOHAERENZ","1","0","0"
"INKOHAESION","1","0","0"
"INKOHLUNG","1","0","0"
"INKOLLEGIAL","1","0","0"
"INKOLLEGIALITAET","1","0","0"
"INKOMMENSURABEL","1","0","0"
"INKOMMODIEREN","1","0","0"
"INKOMMODITAET","1","0","0"
"INKOMPARABEL","1","0","0"
"INKOMPATIBEL","1","0","0"
"INKOMPETENT","1","0","0"
"INKOMPETENZ","1","0","0"
"INKOMPLETT","1","0","0"
"INKOMPLEX","1","0","0"
"INKOMPRESSIBEL","1","0","0"
"INKONFOMITAET","1","0","0"
"INKONFORM","1","0","0"
"INKONGRUENT","1","0","0"
"INKONGRUENZ","1","0","0"
"INKONGRUITAET","1","0","0"
"INKONSEQUENT","1","0","0"
"INKONSEQUENZ","1","0","0"
"INKONSISTENT","1","0","0"
"INKONSISTENZ","1","0","0"
"INKONSTANT","1","0","0"
"INKONSTANZ","1","0","0"
"INKONTINENT","1","0","0"
"INKONTINENZ","1","0","0"
"INKONVENIENT","1","0","0"
"INKONVENIENZ","1","0","0"
"INKONVERTIBEL","1","0","0"
"INKONZILIANT","1","0","0"
"INKONZINN","1","0","0"
"INKOORDINATION","1","0","0"
"INKOORDINIERT","1","0","0"
"INKORPORAL","1","0","0"
"INKORPORALIA","1","0","0"
"INKORPORATION","1","0","0"
"INKORPORIEREN","1","0","0"
"INKORPORIEREND","1","0","0"
"INKORREKT","1","0","0"
"INKORREKTHEIT","1","0","0"
"INKORRIGIBEL","1","0","0"
"INKRAFTSETZUNG","1","0","0"
"INKRAFTTRETEN","1","0","0"
"INKREIS","1","0","0"
"INKREMENT","1","0","0"
"INKRET","1","0","0"
"INKRETDRUESE","1","0","0"
"INKRETION","1","0","0"
"INKRETORISCH","1","0","0"
"INKRIMINIEREN","1","0","0"
"INKRUSTATION","1","0","0"
"INKRUSTIEREN","1","0","0"
"INKUBATION","1","0","0"
"INKUBATIONSZEIT","1","0","0"
"INKUBATOR","1","0","0"
"INKUBUS","1","0","0"
"INKULANT","1","0","0"
"INKULANZ","1","0","0"
"INKULPANT","1","0","0"
"INKULPAT","1","0","0"
"INKUNABEL","1","0","0"
"INKURABEL","1","0","0"
"INKURABILITAET","1","0","0"
"INKURVATION","1","0","0"
"INLAID","1","0","0"
"INLAND","1","0","0"
"INLANDEIS","1","0","0"
"INLANDFLUG","1","0","0"
"INLANDREIHE","1","0","0"
"INLANDSFLUG","1","0","0"
"INLANDSGESCHAEFT","1","0","0"
"INLANDSMARKT","1","0","0"
"INLANDSPRODUKT","1","0","0"
"INLAUT","1","0","0"
"INLAUTEND","1","0","0"
"INLAENDER","1","0","0"
"INLAENDERIN","1","0","0"
"INLAENDISCH","1","0","0"
"INLETT","1","0","0"
"INLIEGEND","1","0","0"
"INLIEGENDE","1","0","0"
"INMITTEN","1","0","0"
"INNANKE","1","0","0"
"INNEHABEN","1","0","0"
"INNEHALTEN","1","0","0"
"INNEN","1","0","0"
"INNENARCHITEKT","1","0","0"
"INNENAUFNAHME","1","0","0"
"INNENAUSSCHUSS","1","0","0"
"INNENBAHN","1","0","0"
"INNENDEKORATION","1","0","0"
"INNENDIENST","1","0","0"
"INNENGEWINDE","1","0","0"
"INNENHEBEL","1","0","0"
"INNENKIEL","1","0","0"
"INNENKIPPE","1","0","0"
"INNENLEBEN","1","0","0"
"INNENMINISTER","1","0","0"
"INNENPFOSTEN","1","0","0"
"INNENPLAKAT","1","0","0"
"INNENPOLITIK","1","0","0"
"INNENPOLITISCH","1","0","0"
"INNENRADIUS","1","0","0"
"INNENRAUM","1","0","0"
"INNENRING","1","0","0"
"INNENSEITE","1","0","0"
"INNENSEITEN","1","0","0"
"INNENSKI","1","0","0"
"INNENSTADT","1","0","0"
"INNENSTAEDTEN","1","0","0"
"INNENSTUECK","1","0","0"
"INNENTEMPERATUR","1","0","0"
"INNENWELT","1","0","0"
"INNENWIDERSTAND","1","0","0"
"INNER","1","0","0"
"INNERDEUTSCH","1","0","0"
"INNERDIENSTLICH","1","0","0"
"INNERE","1","0","0"
"INNEREI","1","0","0"
"INNEREIEN","1","0","0"
"INNEREN","1","0","0"
"INNERER","1","0","0"
"INNERHALB","1","0","0"
"INNERKEIT","1","0","0"
"INNERLICH","1","0","0"
"INNERORTS","1","0","0"
"INNERPOLITISCH","1","0","0"
"INNERSTAATLICH","1","0","0"
"INNERT","1","0","0"
"INNERTROPISCH","1","0","0"
"INNERVATION","1","0","0"
"INNERVIEREN","1","0","0"
"INNERWAERTS","1","0","0"
"INNESEIN","1","0","0"
"INNEWERDEN","1","0","0"
"INNEWOHNEN","1","0","0"
"INNIG","1","0","0"
"INNIGER","1","0","0"
"INNIGKEIT","1","0","0"
"INNIGLICH","1","0","0"
"INNOVATION","1","0","0"
"INNOVATIONIEREN","1","0","0"
"INNOVATIONSZEIT","1","0","0"
"INNOVATIV","1","0","0"
"INNUNG","1","0","0"
"INNUNGEN","1","0","0"
"INNUNGSMEISTER","1","0","0"
"INNVIERTEL","1","0","0"
"INOFFENSIV","1","0","0"
"INOFFIZIELL","1","0","0"
"INOFFIZIOES","1","0","0"
"INOKULATION","1","0","0"
"INOKULATOR","1","0","0"
"INOKULIEREN","1","0","0"
"INOPERABEL","1","0","0"
"INOPPORTUN","1","0","0"
"INOPPORTUNITAET","1","0","0"
"INOSIT","1","0","0"
"INOXIDIEREN","1","0","0"
"INPUT","1","0","0"
"INQUILIN","1","0","0"
"INQUILINAT","1","0","0"
"INQUIRENT","1","0","0"
"INQUIRIEREN","1","0","0"
"INQUISIT","1","0","0"
"INQUISITION","1","0","0"
"INQUISITIV","1","0","0"
"INQUISITOR","1","0","0"
"INQUISITORIAL","1","0","0"
"INQUISITORIAT","1","0","0"
"INQUISITORISCH","1","0","0"
"INRO","1","0","0"
"INS","1","0","0"
"INSANIA","1","0","0"
"INSANITAET","1","0","0"
"INSASSE","1","0","0"
"INSASSEN","1","0","0"
"INSASSIN","1","0","0"
"INSBESONDERE","1","0","0"
"INSCHRIFT","1","0","0"
"INSCHRIFTLICH","1","0","0"
"INSEKT","1","0","0"
"INSEKTARIUM","1","0","0"
"INSEKTENBLUETLER","1","0","0"
"INSEKTENFRESSER","1","0","0"
"INSEKTENNADEL","1","0","0"
"INSEKTENPULVER","1","0","0"
"INSEKTENSPRAY","1","0","0"
"INSEKTENSTAAT","1","0","0"
"INSEKTENSTICH","1","0","0"
"INSEKTION","1","0","0"
"INSEKTIVORE","1","0","0"
"INSEKTIZID","1","0","0"
"INSEKTOLOGE","1","0","0"
"INSEL","1","0","0"
"INSELBAHNHOF","1","0","0"
"INSELBERG","1","0","0"
"INSELBEWOHNER","1","0","0"
"INSELGRUPPE","1","0","0"
"INSELHAFT","1","0","0"
"INSELN","1","0","0"
"INSELORGAN","1","0","0"
"INSELREICH","1","0","0"
"INSELSTAAT","1","0","0"
"INSELWELT","1","0","0"
"INSEMINATION","1","0","0"
"INSENSIBEL","1","0","0"
"INSENSIBILITAET","1","0","0"
"INSEPARABLES","1","0","0"
"INSERAT","1","0","0"
"INSERATENTEIL","1","0","0"
"INSERENT","1","0","0"
"INSERIEREN","1","0","0"
"INSERT","1","0","0"
"INSERTION","1","0","0"
"INSGEHEIM","1","0","0"
"INSGEMEIN","1","0","0"
"INSGESAMT","1","0","0"
"INSIDER","1","0","0"
"INSIDIEN","1","0","0"
"INSIEGEL","1","0","0"
"INSIGNIE","1","0","0"
"INSIMULATION","1","0","0"
"INSIMULIEREN","1","0","0"
"INSINUANT","1","0","0"
"INSINUATION","1","0","0"
"INSINUIEREN","1","0","0"
"INSIPID","1","0","0"
"INSISTENT","1","0","0"
"INSISTENZ","1","0","0"
"INSISTIEREN","1","0","0"
"INSKRIBIEREN","1","0","0"
"INSKRIPTION","1","0","0"
"INSOFERN","1","0","0"
"INSOLANGE","1","0","0"
"INSOLATION","1","0","0"
"INSOLENT","1","0","0"
"INSOLENZ","1","0","0"
"INSOLIEREN","1","0","0"
"INSOLUBEL","1","0","0"
"INSOLUBILITAET","1","0","0"
"INSOLVENT","1","0","0"
"INSOLVENZ","1","0","0"
"INSOMNIE","1","0","0"
"INSONDERHEIT","1","0","0"
"INSOWEIT","1","0","0"
"INSPEKTEUR","1","0","0"
"INSPEKTION","1","0","0"
"INSPEKTOR","1","0","0"
"INSPEKTORAT","1","0","0"
"INSPEKTORIN","1","0","0"
"INSPIRATION","1","0","0"
"INSPIRATOR","1","0","0"
"INSPIRATORISCH","1","0","0"
"INSPIRIEREN","1","0","0"
"INSPIZIENT","1","0","0"
"INSPIZIENTIN","1","0","0"
"INSPIZIEREN","1","0","0"
"INSPIZIERUNG","1","0","0"
"INSTABIL","1","0","0"
"INSTABILITAET","1","0","0"
"INSTALLATEUR","1","0","0"
"INSTALLATION","1","0","0"
"INSTALLATIONEN","1","0","0"
"INSTALLIERBAR","1","0","0"
"INSTALLIEREN","1","0","0"
"INSTALLIERT","1","0","0"
"INSTALLIERTEN","1","0","0"
"INSTALLIERUNG","1","0","0"
"INSTAND","1","0","0"
"INSTANDBESETZEN","1","0","0"
"INSTANDBESETZER","1","0","0"
"INSTANDHALTUNG","1","0","0"
"INSTANDSETZUNG","1","0","0"
"INSTANTGETRAENK","1","0","0"
"INSTANTISIEREN","1","0","0"
"INSTANTPRODUKT","1","0","0"
"INSTANZ","1","0","0"
"INSTANZENMAESSIG","1","0","0"
"INSTANZENWEG","1","0","0"
"INSTANZENZUG","1","0","0"
"INSTAURATION","1","0","0"
"INSTAURATOR","1","0","0"
"INSTAURIEREN","1","0","0"
"INSTAENDIG","1","0","0"
"INSTAENDIGKEIT","1","0","0"
"INSTEHEND","1","0","0"
"INSTILLATION","1","0","0"
"INSTILLIEREN","1","0","0"
"INSTINKT","1","0","0"
"INSTINKTARTIG","1","0","0"
"INSTINKTIV","1","0","0"
"INSTINKTLOS","1","0","0"
"INSTINKTMAESSIG","1","0","0"
"INSTITUIEREN","1","0","0"
"INSTITUT","1","0","0"
"INSTITUTEN","1","0","0"
"INSTITUTION","1","0","0"
"INSTITUTIONELL","1","0","0"
"INSTITUTIONEN","1","0","0"
"INSTITUTOR","1","0","0"
"INSTITUTS","1","0","0"
"INSTMANN","1","0","0"
"INSTRADIEREN","1","0","0"
"INSTRUIEREN","1","0","0"
"INSTRUIERT","1","0","0"
"INSTRUKTEUR","1","0","0"
"INSTRUKTION","1","0","0"
"INSTRUKTIONEN","1","0","0"
"INSTRUKTIV","1","0","0"
"INSTRUKTOR","1","0","0"
"INSTRUMENT","1","0","0"
"INSTRUMENTALIS","1","0","0"
"INSTRUMENTALIST","1","0","0"
"INSTRUMENTAR","1","0","0"
"INSTRUMENTARIUM","1","0","0"
"INSTRUMENTATION","1","0","0"
"INSTRUMENTENBAU","1","0","0"
"INSTRUMENTIEREN","1","0","0"
"INSTRUMENTIST","1","0","0"
"INSUBORDINATION","1","0","0"
"INSUFFIZIENT","1","0","0"
"INSUFFIZIENZ","1","0","0"
"INSULANER","1","0","0"
"INSULAR","1","0","0"
"INSULIN","1","0","0"
"INSULINMANGEL","1","0","0"
"INSULINSCHOCK","1","0","0"
"INSULINSPRITZE","1","0","0"
"INSULT","1","0","0"
"INSULTATION","1","0","0"
"INSULTIEREN","1","0","0"
"INSURGENT","1","0","0"
"INSURGIEREN","1","0","0"
"INSURREKTION","1","0","0"
"INSZENIEREN","1","0","0"
"INSZENIERTES","1","0","0"
"INSZENIERUNG","1","0","0"
"INTABULATION","1","0","0"
"INTABULIEREN","1","0","0"
"INTAGLIO","1","0","0"
"INTAKT","1","0","0"
"INTAKTHEIT","1","0","0"
"INTAKTSEIN","1","0","0"
"INTARSIATOR","1","0","0"
"INTARSIATUR","1","0","0"
"INTARSIE","1","0","0"
"INTEGER","1","0","0"
"INTEGRALHELM","1","0","0"
"INTEGRALISMUS","1","0","0"
"INTEGRAND","1","0","0"
"INTEGRANT","1","0","0"
"INTEGRAPH","1","0","0"
"INTEGRATION","1","0","0"
"INTEGRATOR","1","0","0"
"INTEGRIERANLAGE","1","0","0"
"INTEGRIERBAR","1","0","0"
"INTEGRIEREN","1","0","0"
"INTEGRIEREND","1","0","0"
"INTEGRIERGERAET","1","0","0"
"INTEGRIERT","1","0","0"
"INTEGRIMETER","1","0","0"
"INTEGRITAET","1","0","0"
"INTEGUMENT","1","0","0"
"INTELLEKT","1","0","0"
"INTELLEKTUALIST","1","0","0"
"INTELLEKTUELL","1","0","0"
"INTELLEKTUELLE","1","0","0"
"INTELLEKTUELLER","1","0","0"
"INTELLIGENT","1","0","0"
"INTELLIGENZ","1","0","0"
"INTELLIGENZIJA","1","0","0"
"INTELLIGENZLER","1","0","0"
"INTELLIGIBEL","1","0","0"
"INTENDANT","1","0","0"
"INTENDANTUR","1","0","0"
"INTENDANTURRAT","1","0","0"
"INTENDANZ","1","0","0"
"INTENDIEREN","1","0","0"
"INTENSIMETER","1","0","0"
"INTENSION","1","0","0"
"INTENSITAET","1","0","0"
"INTENSIV","1","0","0"
"INTENSIVE","1","0","0"
"INTENSIVEN","1","0","0"
"INTENSIVER","1","0","0"
"INTENSIVIEREN","1","0","0"
"INTENSIVIERT","1","0","0"
"INTENSIVIERUNG","1","0","0"
"INTENSIVITAET","1","0","0"
"INTENSIVKURS","1","0","0"
"INTENSIVMEDIZIN","1","0","0"
"INTENSIVSTATION","1","0","0"
"INTENSIVUM","1","0","0"
"INTENTION","1","0","0"
"INTENTIONAL","1","0","0"
"INTENTIONALIST","1","0","0"
"INTENTIONALITAET","1","0","0"
"INTENTIONELL","1","0","0"
"INTENTIONIEREN","1","0","0"
"INTERAGIEREN","1","0","0"
"INTERAKTION","1","0","0"
"INTERAKTIV","1","0","0"
"INTERAKTIVE","1","0","0"
"INTERALLIIERT","1","0","0"
"INTERCITY","1","0","0"
"INTERDEPENDENZ","1","0","0"
"INTERDIKT","1","0","0"
"INTERDIKTION","1","0","0"
"INTERDIZIEREN","1","0","0"
"INTERESSANT","1","0","0"
"INTERESSANTE","1","0","0"
"INTERESSANTER","1","0","0"
"INTERESSE","1","0","0"
"INTERESSELOS","1","0","0"
"INTERESSEN","1","0","0"
"INTERESSENLOS","1","0","0"
"INTERESSENT","1","0","0"
"INTERESSES","1","0","0"
"INTERESSIEREN","1","0","0"
"INTERESSIEREND","1","0","0"
"INTERESSIERT","1","0","0"
"INTERESSIERTE","1","0","0"
"INTERESSIERTEN","1","0","0"
"INTERFAKULTATIV","1","0","0"
"INTERFERENZ","1","0","0"
"INTERFERENZBILD","1","0","0"
"INTERFERIEREN","1","0","0"
"INTERFEROMETER","1","0","0"
"INTERFERON","1","0","0"
"INTERFERRIKUM","1","0","0"
"INTERFOLIIEREN","1","0","0"
"INTERGALAKTISCH","1","0","0"
"INTERGLAZIAL","1","0","0"
"INTERIEUR","1","0","0"
"INTERIM","1","0","0"
"INTERIMISTIKUM","1","0","0"
"INTERIMISTISCH","1","0","0"
"INTERIMSAKTIE","1","0","0"
"INTERIMSLOESUNG","1","0","0"
"INTERIMSSCHEIN","1","0","0"
"INTERJEKTION","1","0","0"
"INTERKALAR","1","0","0"
"INTERKALARIEN","1","0","0"
"INTERKANTONAL","1","0","0"
"INTERKOLUMNIE","1","0","0"
"INTERKOLUMNIUM","1","0","0"
"INTERKOMMUNION","1","0","0"
"INTERKOSTAL","1","0","0"
"INTERKRUSTAL","1","0","0"
"INTERKURRENT","1","0","0"
"INTERKURRIEREND","1","0","0"
"INTERLINEAR","1","0","0"
"INTERLINEATION","1","0","0"
"INTERLINGUISTIK","1","0","0"
"INTERLOCKWAESCHE","1","0","0"
"INTERLUDIUM","1","0","0"
"INTERLUNIUM","1","0","0"
"INTERMEDIAER","1","0","0"
"INTERMEDIUM","1","0","0"
"INTERMEZZO","1","0","0"
"INTERMISSION","1","0","0"
"INTERMITTIEREN","1","0","0"
"INTERMITTIEREND","1","0","0"
"INTERMUNDIUM","1","0","0"
"INTERN","1","0","0"
"INTERNA","1","0","0"
"INTERNAT","1","0","0"
"INTERNATIONAL","1","0","0"
"INTERNATIONALE","1","0","0"
"INTERNATIONALEN","1","0","0"
"INTERNE","1","0","0"
"INTERNEN","1","0","0"
"INTERNIEREN","1","0","0"
"INTERNIERUNG","1","0","0"
"INTERNIST","1","0","0"
"INTERNISTEN","1","0","0"
"INTERNISTISCH","1","0","0"
"INTERNISTISCHE","1","0","0"
"INTERNISTISCHEN","1","0","0"
"INTERNODIUM","1","0","0"
"INTERNUM","1","0","0"
"INTERNUNTIUS","1","0","0"
"INTEROZEANISCH","1","0","0"
"INTERPELLANT","1","0","0"
"INTERPELLATION","1","0","0"
"INTERPELLIEREN","1","0","0"
"INTERPHASE","1","0","0"
"INTERPLANETAR","1","0","0"
"INTERPOL","1","0","0"
"INTERPOLATION","1","0","0"
"INTERPOLIEREN","1","0","0"
"INTERPOLIERUNG","1","0","0"
"INTERPONIEREN","1","0","0"
"INTERPOSITION","1","0","0"
"INTERPRET","1","0","0"
"INTERPRETABEL","1","0","0"
"INTERPRETATION","1","0","0"
"INTERPRETATOR","1","0","0"
"INTERPRETEN","1","0","0"
"INTERPRETIEREN","1","0","0"
"INTERPRETIERT","1","0","0"
"INTERPUNGIEREN","1","0","0"
"INTERPUNKTIEREN","1","0","0"
"INTERPUNKTION","1","0","0"
"INTERRAILKARTE","1","0","0"
"INTERREGNUM","1","0","0"
"INTERRENALISMUS","1","0","0"
"INTERRENALORGAN","1","0","0"
"INTERROGATIVUM","1","0","0"
"INTERRUPTION","1","0","0"
"INTERSERIE","1","0","0"
"INTERSEX","1","0","0"
"INTERSEXUALITAET","1","0","0"
"INTERSEXUELL","1","0","0"
"INTERSHOP","1","0","0"
"INTERSTELLAR","1","0","0"
"INTERSTITIELL","1","0","0"
"INTERSTITIUM","1","0","0"
"INTERSUBJEKTIV","1","0","0"
"INTERTRIGO","1","0","0"
"INTERTRITUR","1","0","0"
"INTERTYPE","1","0","0"
"INTERURBAN","1","0","0"
"INTERUSURIUM","1","0","0"
"INTERVALL","1","0","0"
"INTERVALLE","1","0","0"
"INTERVENIENT","1","0","0"
"INTERVENIEREN","1","0","0"
"INTERVENT","1","0","0"
"INTERVENTION","1","0","0"
"INTERVENTIONIST","1","0","0"
"INTERVENTIV","1","0","0"
"INTERVIEW","1","0","0"
"INTERVIEWEN","1","0","0"
"INTERVIEWER","1","0","0"
"INTERVISION","1","0","0"
"INTERZEDENT","1","0","0"
"INTERZEDIEREN","1","0","0"
"INTERZELLULAR","1","0","0"
"INTERZEPTION","1","0","0"
"INTERZEPTOR","1","0","0"
"INTERZESSION","1","0","0"
"INTERZONAL","1","0","0"
"INTERZONENZUG","1","0","0"
"INTESTABEL","1","0","0"
"INTESTATERBE","1","0","0"
"INTESTINAL","1","0","0"
"INTESTINUM","1","0","0"
"INTHRONISATION","1","0","0"
"INTHRONISIEREN","1","0","0"
"INTHRONISIERUNG","1","0","0"
"INTIM","1","0","0"
"INTIMFEIND","1","0","0"
"INTIMITAET","1","0","0"
"INTIMSPHAERE","1","0","0"
"INTIMSPRAY","1","0","0"
"INTIMUS","1","0","0"
"INTITULATION","1","0","0"
"INTOLERABEL","1","0","0"
"INTOLERANT","1","0","0"
"INTOLERANZ","1","0","0"
"INTONATION","1","0","0"
"INTONIEREN","1","0","0"
"INTONIERUNG","1","0","0"
"INTOURIST","1","0","0"
"INTOXIKATION","1","0","0"
"INTRAARTERIELL","1","0","0"
"INTRAARTIKULAER","1","0","0"
"INTRADE","1","0","0"
"INTRAKARDIAL","1","0","0"
"INTRAKTABEL","1","0","0"
"INTRAKTABILITAET","1","0","0"
